report_month,report_year,insurer_sno,insurer,category,premium_month_cr,premium_ytd_cr,premium_month_py_cr,premium_ytd_py_cr,premium_ytd_var_pct,policies_month,policies_ytd,policies_month_py,policies_ytd_py,policies_ytd_var_pct,source_file,date,is_aggregate_row
October,2025,15.0,HDFC LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,890.11,7071.31,815.42,6418.79,10.17,88113.0,636093.0,85147.0,646114.0,-1.55,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,15.0,HDFC LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,301.19,2436.76,260.97,2111.71,15.39,3174.0,25333.0,3128.0,24438.0,3.66,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,15.0,HDFC LIFE INSURANCE COMPANY LIMITED,Total,2828.81,19378.39,2799.15,17505.99,10.7,91357.0,661948.0,88342.0,670970.0,-1.34,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,16.0,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,16.0,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Group Single Premium,507.51,3145.14,508.24,3275.38,-3.98,26.0,151.0,22.0,173.0,-12.72,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,16.0,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,527.28,3141.42,449.39,1931.92,62.61,165.0,1357.0,167.0,1190.0,14.03,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,16.0,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,585.78,3767.63,571.66,4150.81,-9.23,47504.0,328290.0,42397.0,322077.0,1.93,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,16.0,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,152.58,1175.01,135.52,1004.28,17.0,1475.0,17061.0,2538.0,22584.0,-24.46,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,16.0,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,Total,1773.16,11229.2,1664.81,10362.38,8.37,49170.0,346859.0,45124.0,346024.0,0.24,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,17.0,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.01,0.1,0.0,0.17,-39.62,0.0,0.0,0.0,1.0,-100.0,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,17.0,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,Group Single Premium,77.33,935.13,129.45,905.95,3.22,14.0,100.0,16.0,94.0,6.38,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,17.0,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,17.0,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,103.55,764.96,115.59,633.84,20.69,13944.0,94908.0,19050.0,99454.0,-4.57,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,17.0,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,16.65,122.56,8.47,78.32,56.49,250.0,1593.0,176.0,1356.0,17.48,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,17.0,INDIAFIRST LIFE INSURANCE COMPANY LIMITED,Total,197.54,1822.75,253.51,1618.27,12.64,14208.0,96601.0,19242.0,100905.0,-4.27,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,18.0,INDUSIND NIPPON LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,1.93,107.84,4.33,36.76,193.38,2.0,39.0,6.0,36.0,8.33,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,18.0,INDUSIND NIPPON LIFE INSURANCE COMPANY LIMITED,Group Single Premium,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,18.0,INDUSIND NIPPON LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.2,7.18,0.24,22.31,-67.82,4.0,27.0,4.0,25.0,8.0,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,18.0,INDUSIND NIPPON LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,80.5,570.88,55.09,543.21,5.09,10130.0,73971.0,8347.0,90734.0,-18.47,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,18.0,INDUSIND NIPPON LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,2.92,19.74,2.6,21.29,-7.31,77.0,501.0,65.0,585.0,-14.36,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,18.0,INDUSIND NIPPON LIFE INSURANCE COMPANY LIMITED,Total,85.55,705.64,62.26,623.57,13.16,10213.0,74538.0,8422.0,91380.0,-18.43,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,27.0,INDUSTRY TOTAL,Total,34006.95,237675.11,30347.6,219561.64,8.25,1953996.0,13410425.0,1201214.0,14570070.0,-7.96,raw_files/DetailedReportofNB__60_.xls,2025-10-01,True
October,2025,19.0,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.14,0.62,0.02,0.07,791.47,0.0,0.0,1.0,4.0,-100.0,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,19.0,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,215.98,1340.43,192.41,1365.6,-1.84,4.0,51.0,5.0,47.0,8.51,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,19.0,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,123.2,899.87,239.57,871.44,3.26,101.0,653.0,70.0,502.0,30.08,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,19.0,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,197.71,1253.58,168.07,1098.35,14.13,19040.0,128707.0,17649.0,121824.0,5.65,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,19.0,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,110.14,646.92,127.25,850.31,-23.92,9435.0,30159.0,1447.0,13906.0,116.88,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,19.0,KOTAK MAHINDRA LIFE INSURANCE COMPANY LIMITED,Total,647.17,4141.42,727.32,4185.77,-1.06,28580.0,159570.0,19172.0,136283.0,17.09,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,27.0,LIFE INSURANCE CORPORATION OF INDIA,Group Non Single Premium,606.57,2246.99,139.23,1708.17,31.54,273.0,2432.0,343.0,2750.0,-11.56,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,27.0,LIFE INSURANCE CORPORATION OF INDIA,Group Single Premium,13719.3,101973.18,13128.7,96238.88,5.96,129.0,381.0,0.0,278.0,37.05,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,27.0,LIFE INSURANCE CORPORATION OF INDIA,Group Yearly Renewable Premium,144.65,2836.77,150.54,1529.57,85.46,898.0,5463.0,1541.0,15757.0,-65.33,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,27.0,LIFE INSURANCE CORPORATION OF INDIA,Individual Non Single Premium,2526.85,16536.91,1976.7,17684.35,-6.49,1187268.0,8004839.0,524979.0,9174202.0,-12.75,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,27.0,LIFE INSURANCE CORPORATION OF INDIA,Individual Single Premium,2276.64,16688.35,1735.92,15520.01,7.53,71171.0,514173.0,46055.0,567252.0,-9.36,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,27.0,LIFE INSURANCE CORPORATION OF INDIA,Total,19274.01,140282.19,17131.09,132680.98,5.73,1259739.0,8527288.0,572918.0,9760239.0,-12.63,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,20.0,PNB METLIFE LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.04,0.18,0.05,0.27,-34.12,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,20.0,PNB METLIFE LIFE INSURANCE COMPANY LIMITED,Group Single Premium,304.71,1117.45,291.74,921.73,21.23,5.0,35.0,9.0,71.0,-50.7,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,20.0,PNB METLIFE LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,9.95,84.6,5.09,43.14,96.12,10.0,54.0,0.0,2.0,2600.0,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,20.0,PNB METLIFE LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,154.17,1139.65,115.16,1141.01,-0.12,15180.0,115357.0,14693.0,161435.0,-28.54,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,20.0,PNB METLIFE LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,44.38,423.47,122.33,257.42,64.5,2156.0,25606.0,2227.0,4864.0,426.44,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,20.0,PNB METLIFE LIFE INSURANCE COMPANY LIMITED,Total,513.25,2765.34,534.37,2363.57,17.0,17351.0,141052.0,16929.0,166372.0,-15.22,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,21.0,PRAMERICA LIFE INSURANCE LIMITED.,Group Non Single Premium,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,21.0,PRAMERICA LIFE INSURANCE LIMITED.,Group Single Premium,80.08,542.4,72.89,479.79,13.05,2.0,32.0,3.0,29.0,10.34,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,21.0,PRAMERICA LIFE INSURANCE LIMITED.,Group Yearly Renewable Premium,3.9,58.07,4.06,53.0,9.58,15.0,98.0,18.0,115.0,-14.78,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,21.0,PRAMERICA LIFE INSURANCE LIMITED.,Individual Non Single Premium,23.71,173.49,19.61,131.62,31.81,3928.0,30838.0,3236.0,24068.0,28.13,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,21.0,PRAMERICA LIFE INSURANCE LIMITED.,Individual Single Premium,0.49,3.38,0.08,1.6,111.17,21.0,128.0,5.0,58.0,120.69,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,21.0,PRAMERICA LIFE INSURANCE LIMITED.,Total,108.17,777.35,96.65,666.01,16.72,3966.0,31096.0,3262.0,24270.0,28.13,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,,PRIVATE,Group Non Single Premium,3.5,140.61,8.42,63.96,119.83,9.0,116.0,21.0,83.0,39.76,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,,PRIVATE,Group Single Premium,5779.36,33927.7,5129.67,29863.87,13.61,204.0,1340.0,210.0,1448.0,-7.46,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,,PRIVATE,Group Yearly Renewable Premium,921.06,7331.29,940.46,5195.93,41.1,483.0,3972.0,469.0,3819.0,4.01,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,,PRIVATE,Individual Non Single Premium,6343.67,43727.69,5476.8,40074.9,9.11,660035.0,4676519.0,603754.0,4636174.0,0.87,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,,PRIVATE,Individual Single Premium,1685.35,12265.63,1661.15,11682.01,5.0,33526.0,201190.0,23842.0,168307.0,19.54,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,,PRIVATE,Total,14732.94,97392.92,13216.51,86880.67,12.1,694257.0,4883137.0,628296.0,4809831.0,1.52,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,23.0,SBI LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.54,16.69,0.88,8.73,91.23,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,23.0,SBI LIFE INSURANCE COMPANY LIMITED,Group Single Premium,823.34,6458.85,596.43,4487.83,43.92,33.0,123.0,33.0,162.0,-24.07,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,23.0,SBI LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,58.37,580.77,54.29,390.6,48.69,17.0,125.0,22.0,129.0,-3.1,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,23.0,SBI LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,1628.43,9911.94,1363.09,9079.68,9.17,159404.0,1066529.0,152077.0,1086536.0,-1.84,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,23.0,SBI LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,674.33,4558.56,633.69,4405.54,3.47,8740.0,59695.0,8779.0,60960.0,-2.08,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,23.0,SBI LIFE INSURANCE COMPANY LIMITED,Total,3185.01,21526.8,2648.38,18372.37,17.17,168194.0,1126472.0,160911.0,1147787.0,-1.86,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,24.0,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,5.83,0.0,0.0,,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,24.0,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Group Single Premium,43.09,255.88,47.64,340.07,-24.76,0.0,4.0,1.0,18.0,-77.78,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,24.0,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,10.87,87.11,28.52,109.09,-20.15,0.0,32.0,6.0,39.0,-17.95,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,24.0,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,100.31,633.9,76.76,578.16,9.64,35855.0,237060.0,28422.0,305356.0,-22.37,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,24.0,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,17.13,118.22,7.96,48.26,144.96,489.0,3351.0,1339.0,5431.0,-38.3,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,24.0,SHRIRAM LIFE INSURANCE COMPANY LIMITED,Total,171.41,1100.93,160.89,1075.59,2.36,36344.0,240447.0,29768.0,310844.0,-22.65,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,25.0,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,25.0,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Group Single Premium,285.78,1735.73,149.07,1502.43,15.53,3.0,17.0,1.0,14.0,21.43,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,25.0,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,9.04,137.66,5.8,55.97,145.97,7.0,39.0,10.0,39.0,0.0,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,25.0,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,134.45,814.02,69.81,798.1,1.99,14033.0,93103.0,9245.0,88009.0,5.79,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,25.0,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,7.85,44.47,4.39,52.85,-15.86,158.0,1170.0,132.0,1805.0,-35.18,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,25.0,STAR UNION DAI-ICHI LIFE INSURANCE COMPANY LIMITED,Total,437.12,2731.87,229.06,2409.34,13.39,14201.0,94329.0,9388.0,89867.0,4.97,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,26.0,TATA AIA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.15,3.87,0.43,2.09,84.74,0.0,0.0,0.0,0.0,,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,26.0,TATA AIA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,47.02,286.92,31.96,195.67,46.64,11.0,64.0,5.0,13.0,392.31,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,26.0,TATA AIA LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,22.02,303.35,59.43,329.64,-7.98,30.0,228.0,30.0,280.0,-18.57,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,26.0,TATA AIA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,611.4,4737.37,519.59,4110.16,15.26,56203.0,594955.0,63661.0,443982.0,34.0,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,26.0,TATA AIA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,55.92,389.07,56.46,484.21,-19.65,741.0,6124.0,1455.0,10541.0,-41.9,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
October,2025,26.0,TATA AIA LIFE INSURANCE COMPANY LIMITED,Total,736.51,5720.58,667.89,5121.77,11.69,56985.0,601371.0,65151.0,454816.0,32.22,raw_files/DetailedReportofNB__60_.xls,2025-10-01,False
November,2025,1.0,ACKO LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__61_.xls,2025-11-01,False
November,2025,1.0,ACKO LIFE INSURANCE COMPANY LIMITED,Group Single Premium,16.52,92.04,5.31,37.43,145.87,4.0,22.0,0.0,8.0,175.0,raw_files/DetailedReportofNB__61_.xls,2025-11-01,False
November,2025,1.0,ACKO LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__61_.xls,2025-11-01,False
November,2025,1.0,ACKO LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,0.38,2.43,0.29,2.09,16.17,161.0,1190.0,161.0,1100.0,8.18,raw_files/DetailedReportofNB__61_.xls,2025-11-01,False
November,2025,1.0,ACKO LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__61_.xls,2025-11-01,False
November,2025,1.0,ACKO LIFE INSURANCE COMPANY LIMITED,Total,16.9,94.47,5.6,39.53,139.01,165.0,1212.0,161.0,1108.0,9.39,raw_files/DetailedReportofNB__61_.xls,2025-11-01,False
November,2025,2.0,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.0,0.4,11.03,-100.0,0.0,0.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__61_.xls,2025-11-01,False
November,2025,2.0,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Group Single Premium,633.16,3557.91,159.59,3492.57,1.87,5.0,97.0,17.0,128.0,-24.22,raw_files/DetailedReportofNB__61_.xls,2025-11-01,False
November,2025,2.0,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,12.09,117.72,10.77,126.81,-7.17,11.0,88.0,23.0,192.0,-54.17,raw_files/DetailedReportofNB__61_.xls,2025-11-01,False
November,2025,2.0,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,376.1,2514.53,293.59,2100.33,19.72,30311.0,208332.0,26522.0,206903.0,0.69,raw_files/DetailedReportofNB__61_.xls,2025-11-01,False
November,2025,2.0,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,49.49,278.88,41.31,428.36,-34.9,492.0,2883.0,530.0,4618.0,-37.57,raw_files/DetailedReportofNB__61_.xls,2025-11-01,False
November,2025,2.0,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,Total,1070.84,6469.04,505.66,6159.1,5.03,30819.0,211400.0,27092.0,211841.0,-0.21,raw_files/DetailedReportofNB__61_.xls,2025-11-01,False
November,2025,3.0,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.0,0.01,0.0,0.01,160.3,0.0,0.0,0.0,1.0,-100.0,raw_files/DetailedReportofNB__61_.xls,2025-11-01,False
November,2025,3.0,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Group Single Premium,33.94,243.14,22.87,207.44,17.21,1.0,24.0,2.0,20.0,20.0,raw_files/DetailedReportofNB__61_.xls,2025-11-01,False
November,2025,3.0,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,2.87,5.92,0.0,0.09,6681.45,3.0,4.0,0.0,5.0,-20.0,raw_files/DetailedReportofNB__61_.xls,2025-11-01,False
November,2025,3.0,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,76.68,564.45,49.33,469.99,20.1,5387.0,40661.0,4057.0,35913.0,13.22,raw_files/DetailedReportofNB__61_.xls,2025-11-01,False
November,2025,3.0,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,9.68,74.51,13.98,182.05,-59.07,202.0,1570.0,282.0,3563.0,-55.94,raw_files/DetailedReportofNB__61_.xls,2025-11-01,False
November,2025,3.0,AGEAS FEDERAL LIFE INSURANCE COMPANY LIMITED,Total,123.17,888.04,86.18,859.57,3.31,5593.0,42259.0,4341.0,39502.0,6.98,raw_files/DetailedReportofNB__61_.xls,2025-11-01,False
November,2025,4.0,AVIVA LIFE INSURANCE COMPANY LIMITED,Group Non Single Premium,0.06,0.47,0.08,0.67,-29.69,0.0,0.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__61_.xls,2025-11-01,False
November,2025,4.0,AVIVA LIFE INSURANCE COMPANY LIMITED,Group Single Premium,2.27,11.92,0.85,6.58,81.22,0.0,0.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__61_.xls,2025-11-01,False
November,2025,4.0,AVIVA LIFE INSURANCE COMPANY LIMITED,Group Yearly Renewable Premium,8.14,108.68,3.82,72.12,50.7,14.0,264.0,11.0,196.0,34.69,raw_files/DetailedReportofNB__61_.xls,2025-11-01,False
November,2025,4.0,AVIVA LIFE INSURANCE COMPANY LIMITED,Individual Non Single Premium,9.83,77.8,7.78,83.74,-7.09,1460.0,10753.0,1110.0,8996.0,19.53,raw_files/DetailedReportofNB__61_.xls,2025-11-01,False
November,2025,4.0,AVIVA LIFE INSURANCE COMPANY LIMITED,Individual Single Premium,1.75,15.74,1.91,15.35,2.59,31.0,215.0,25.0,250.0,-14.0,raw_files/DetailedReportofNB__61_.xls,2025-11-01,False
November,2025,4.0,AVIVA LIFE INSURANCE COMPANY LIMITED,Total,22.04,214.61,14.44,178.44,20.27,1505.0,11232.0,1146.0,9442.0,18.96,raw_files/DetailedReportofNB__61_.xls,2025-11-01,False
November,2025,5.0,AXIS MAX LIFE INSURANCE LIMITED,Group Non Single Premium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__61_.xls,2025-11-01,False
November,2025,5.0,AXIS MAX LIFE INSURANCE LIMITED,Group Single Premium,164.27,1187.62,114.99,930.11,27.69,11.0,73.0,2.0,51.0,43.14,raw_files/DetailedReportofNB__61_.xls,2025-11-01,False
November,2025,5.0,AXIS MAX LIFE INSURANCE LIMITED,Group Yearly Renewable Premium,27.11,143.26,9.42,90.64,58.06,27.0,258.0,28.0,251.0,2.79,raw_files/DetailedReportofNB__61_.xls,2025-11-01,False
November,2025,5.0,AXIS MAX LIFE INSURANCE LIMITED,Individual Non Single Premium,731.53,5116.66,594.24,4313.25,18.63,78728.0,535981.0,65214.0,463235.0,15.7,raw_files/DetailedReportofNB__61_.xls,2025-11-01,False
November,2025,5.0,AXIS MAX LIFE INSURANCE LIMITED,Individual Single Premium,199.78,1627.1,186.77,1500.86,8.41,1194.0,10386.0,1123.0,9675.0,7.35,raw_files/DetailedReportofNB__61_.xls,2025-11-01,False
November,2025,5.0,AXIS MAX LIFE INSURANCE LIMITED,Total,1122.69,8074.64,905.42,6834.86,18.14,79960.0,546698.0,66367.0,473212.0,15.53,raw_files/DetailedReportofNB__61_.xls,2025-11-01,False
November,2025,6.0,BAJAJ LIFE INSURANCE LIMITED,Group Non Single Premium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__61_.xls,2025-11-01,False
November,2025,6.0,BAJAJ LIFE INSURANCE LIMITED,Group Single Premium,413.02,3466.81,193.9,2526.75,37.2,16.0,119.0,8.0,83.0,43.37,raw_files/DetailedReportofNB__61_.xls,2025-11-01,False
November,2025,6.0,BAJAJ LIFE INSURANCE LIMITED,Group Yearly Renewable Premium,24.15,421.42,25.77,428.58,-1.67,26.0,205.0,60.0,287.0,-28.57,raw_files/DetailedReportofNB__61_.xls,2025-11-01,False
November,2025,6.0,BAJAJ LIFE INSURANCE LIMITED,Individual Non Single Premium,562.05,4145.59,407.95,4040.44,2.6,54148.0,423478.0,43254.0,474306.0,-10.72,raw_files/DetailedReportofNB__61_.xls,2025-11-01,False
November,2025,6.0,BAJAJ LIFE INSURANCE LIMITED,Individual Single Premium,87.34,515.32,31.73,453.32,13.68,638.0,4958.0,420.0,5074.0,-2.29,raw_files/DetailedReportofNB__61_.xls,2025-11-01,False
November,2025,6.0,BAJAJ LIFE INSURANCE LIMITED,Total,1086.57,8549.14,659.35,7449.09,14.77,54828.0,428760.0,43742.0,479750.0,-10.63,raw_files/DetailedReportofNB__61_.xls,2025-11-01,False
November,2025,7.0,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Group Non Single Premium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raw_files/DetailedReportofNB__61_.xls,2025-11-01,False
November,2025,7.0,BANDHAN LIFE INSURANCE LIMITED (FORMERLY AEGON LIFE INSURANCE COMPANY LIMITED),Group Single Premium,5.07,37.06,2.54,51.04,-27.4,1.0,3.0,1.0,7.0,-57.14,raw_files/DetailedReportofNB__61_.xls,2025-11-01,False
